funcionario_id;nome_completo;genero;idade;cidade;uf;departamento_id;cargo;senioridade;modelo_trabalho;data_admissao;salario_atual;status;data_desligamento;tipo_desligamento;motivo_desligamento
1294;Leonardo Gomes Ferreira;M;29;Rio de Janeiro;RJ;10;Pleno de Financeiro;Pleno;Presencial;2022-11-25;7588.1;Desligado;2024-04-18;Involuntario;Reestruturacao da area
1295;Bruno Oliveira Almeida;M;32;Florianopolis;SC;6;Pleno de Customer Success;Pleno;Presencial;2019-11-19;8508.54;Ativo;;;
1296;Vinicius Soares Rodrigues;M;29;Curitiba;PR;5;Junior de Marketing;Junior;Remoto;2024-02-24;5252.28;Ativo;;;
1297;Debora Andrade Soares;F;31;Porto Alegre;RS;9;Pleno de Recursos Humanos;Pleno;Remoto;2022-08-10;8363.86;Ativo;;;
1298;Fernanda Souza Soares;F;26;Campinas;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2018-06-04;9085.77;Ativo;;;
1299;Bruno Andrade Santos;M;38;Fortaleza;CE;3;Junior de Produto;Junior;Remoto;2018-12-14;4614.56;Ativo;;;
1300;Tatiane Souza Silva;F;35;Porto Alegre;RS;12;Senior de Administrativo;Senior;Remoto;2020-11-18;14881.27;Ativo;;;
1301;Ricardo Oliveira Costa;M;34;Fortaleza;CE;6;Especialista de Customer Success;Especialista;Remoto;2020-09-09;15094.72;Ativo;;;
1302;Gabriel Soares Dias;M;30;Goiania;GO;3;Junior de Produto;Junior;Hibrido;2022-01-04;3532.37;Ativo;;;
1303;Maria Vieira Gomes;F;31;Campinas;SP;6;Junior de Customer Success;Junior;Presencial;2021-03-09;5278.82;Ativo;;;
1304;Thiago Alves Alves;M;28;Porto Alegre;RS;3;Pleno de Produto;Pleno;Remoto;2024-11-17;6635.75;Ativo;;;
1305;Natalia Costa Almeida;F;31;Campinas;SP;9;Junior de Recursos Humanos;Junior;Hibrido;2023-10-08;4170.39;Ativo;;;
1306;Guilherme Rodrigues Ferreira;M;44;Porto Alegre;RS;4;Junior de Comercial;Junior;Hibrido;2022-12-08;4137.85;Desligado;2024-04-25;Involuntario;Baixo desempenho
1307;Ricardo Fernandes Soares;M;40;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Hibrido;2020-12-28;6494.75;Ativo;;;
1308;Gustavo Ribeiro Fernandes;M;38;Recife;PE;5;Especialista de Marketing;Especialista;Hibrido;2024-10-31;13356.65;Ativo;;;
1309;Fernanda Nascimento Gomes;F;22;Brasilia;DF;2;Junior de Dados & Analytics;Junior;Hibrido;2018-10-09;5441.11;Ativo;;;
1310;Rafael Oliveira Gomes;M;32;Brasilia;DF;12;Pleno de Administrativo;Pleno;Remoto;2022-08-15;6750.94;Ativo;;;
1311;Natalia Almeida Santos;F;27;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Hibrido;2019-06-13;6327.55;Ativo;;;
1312;Vinicius Dias Santos;M;28;Rio de Janeiro;RJ;8;Junior de Operacoes;Junior;Hibrido;2024-02-03;3632.82;Ativo;;;
1313;Ana Oliveira Carvalho;F;31;Salvador;BA;9;Junior de Recursos Humanos;Junior;Hibrido;2018-06-19;3923.23;Ativo;;;
1314;Ricardo Vieira Rocha;M;32;Goiania;GO;8;Junior de Operacoes;Junior;Hibrido;2018-07-22;4316.84;Ativo;;;
1315;Daniela Ribeiro Gomes;F;42;Recife;PE;3;Senior de Produto;Senior;Hibrido;2020-05-23;13193.43;Desligado;2024-09-19;Aposentadoria;Aposentadoria
1316;Gustavo Oliveira Almeida;M;33;Brasilia;DF;9;Pleno de Recursos Humanos;Pleno;Hibrido;2021-10-29;6779.05;Ativo;;;
1317;Lucas Nascimento Almeida;M;32;Rio de Janeiro;RJ;12;Pleno de Administrativo;Pleno;Hibrido;2018-08-04;7234.16;Ativo;;;
1318;Carolina Dias Rocha;F;19;Goiania;GO;11;Junior de Juridico;Junior;Remoto;2020-09-24;4333.98;Ativo;;;
1319;Debora Pereira Pereira;F;26;Belo Horizonte;MG;10;Senior de Financeiro;Senior;Hibrido;2020-12-26;12255.11;Ativo;;;
1320;Bruna Martins Ferreira;F;39;Goiania;GO;10;Senior de Financeiro;Senior;Presencial;2023-03-12;12278.37;Ativo;;;
1321;Aline Almeida Lopes;F;35;Sao Paulo;SP;12;Junior de Administrativo;Junior;Remoto;2021-06-05;4463.16;Ativo;;;
1322;Vinicius Souza Ribeiro;M;29;Fortaleza;CE;8;Pleno de Operacoes;Pleno;Presencial;2019-07-08;7070.41;Ativo;;;
1323;Larissa Gomes Ribeiro;F;29;Brasilia;DF;1;Pleno de Engenharia de Software;Pleno;Remoto;2023-01-23;6046.07;Ativo;;;
1324;Leonardo Souza Martins;M;32;Goiania;GO;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2018-06-10;8289.41;Ativo;;;
1325;Thiago Fernandes Rocha;M;45;Rio de Janeiro;RJ;9;Estagiario de Recursos Humanos;Estagiario;Hibrido;2019-06-17;1820.12;Ativo;;;
1326;Natalia Almeida Martins;F;37;Brasilia;DF;9;Pleno de Recursos Humanos;Pleno;Presencial;2023-03-10;6465.8;Desligado;2024-10-06;Involuntario;Reestruturacao da area
1327;Ricardo Pereira Fernandes;M;25;Belo Horizonte;MG;3;Junior de Produto;Junior;Hibrido;2019-05-01;4158.03;Ativo;;;
1328;Renata Oliveira Costa;F;47;Curitiba;PR;2;Senior de Dados & Analytics;Senior;Hibrido;2022-10-19;14720.12;Ativo;;;
1329;Vanessa Vieira Costa;F;34;Florianopolis;SC;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2020-12-30;8951.76;Ativo;;;
1330;Rafael Dias Dias;M;31;Rio de Janeiro;RJ;8;Senior de Operacoes;Senior;Remoto;2020-01-28;9651.89;Desligado;2024-02-11;Voluntario;Continuidade dos estudos
1331;Camila Vieira Barbosa;F;26;Fortaleza;CE;12;Pleno de Administrativo;Pleno;Hibrido;2022-05-04;8566.6;Ativo;;;
1332;Natalia Souza Almeida;F;27;Belo Horizonte;MG;8;Senior de Operacoes;Senior;Hibrido;2020-05-15;11674.09;Desligado;2024-05-01;Voluntario;Mudanca de carreira
1333;Juliana Barbosa Souza;F;31;Campinas;SP;7;Pleno de Suporte Tecnico;Pleno;Remoto;2021-07-14;7158.52;Desligado;2024-11-22;Voluntario;Continuidade dos estudos
1334;Aline Lopes Rocha;F;33;Campinas;SP;5;Pleno de Marketing;Pleno;Presencial;2018-05-07;7531.78;Ativo;;;
1335;Lucas Alves Rodrigues;M;32;Brasilia;DF;5;Coordenador de Marketing;Coordenador;Remoto;2018-10-22;16681.22;Ativo;;;
1336;Matheus Dias Rodrigues;M;40;Fortaleza;CE;10;Junior de Financeiro;Junior;Hibrido;2022-11-08;4949.83;Ativo;;;
1337;Renata Barbosa Vieira;F;24;Fortaleza;CE;3;Junior de Produto;Junior;Remoto;2023-03-05;4938.33;Ativo;;;
1338;Bruno Dias Costa;M;31;Porto Alegre;RS;9;Junior de Recursos Humanos;Junior;Hibrido;2022-01-14;3788.6;Ativo;;;
1339;Vanessa Nascimento Ribeiro;F;31;Rio de Janeiro;RJ;2;Junior de Dados & Analytics;Junior;Hibrido;2023-05-09;4709.13;Ativo;;;
1340;Ricardo Soares Martins;M;19;Belo Horizonte;MG;3;Pleno de Produto;Pleno;Remoto;2018-10-07;9358.44;Ativo;;;
1341;Ana Ribeiro Fernandes;F;30;Sao Paulo;SP;12;Junior de Administrativo;Junior;Remoto;2024-04-24;4267.48;Desligado;2024-05-14;Voluntario;Nova oportunidade de mercado
1342;Camila Gomes Silva;F;35;Curitiba;PR;2;Pleno de Dados & Analytics;Pleno;Hibrido;2024-07-10;9363.94;Ativo;;;
1343;Luciana Martins Rocha;F;24;Recife;PE;4;Pleno de Comercial;Pleno;Hibrido;2021-07-01;8981.43;Ativo;;;
1344;Renata Martins Carvalho;F;32;Florianopolis;SC;8;Junior de Operacoes;Junior;Remoto;2018-12-24;3716.89;Ativo;;;
1345;Rafael Lopes Rodrigues;M;37;Curitiba;PR;8;Junior de Operacoes;Junior;Hibrido;2022-09-10;4991.22;Ativo;;;
1346;Bruna Carvalho Rodrigues;F;19;Porto Alegre;RS;8;Senior de Operacoes;Senior;Presencial;2023-08-11;13348.32;Desligado;2024-09-17;Voluntario;Insatisfacao salarial
1347;Joao Oliveira Rocha;M;31;Sao Paulo;SP;3;Junior de Produto;Junior;Remoto;2021-03-30;4781.9;Ativo;;;
1348;Vinicius Dias Carvalho;M;30;Belo Horizonte;MG;6;Pleno de Customer Success;Pleno;Remoto;2018-05-08;6590.12;Ativo;;;
1349;Matheus Rocha Carvalho;M;26;Fortaleza;CE;11;Estagiario de Juridico;Estagiario;Hibrido;2024-07-25;2020.71;Ativo;;;
1350;Daniela Ferreira Almeida;F;29;Florianopolis;SC;7;Junior de Suporte Tecnico;Junior;Hibrido;2023-12-27;5159.74;Desligado;2024-10-27;Voluntario;Motivos pessoais/familiares
1351;Renata Ribeiro Pereira;F;31;Belo Horizonte;MG;9;Senior de Recursos Humanos;Senior;Hibrido;2022-01-06;14822.83;Ativo;;;
1352;Daniela Silva Vieira;F;31;Fortaleza;CE;1;Especialista de Engenharia de Software;Especialista;Remoto;2020-07-24;16771.63;Ativo;;;
1353;Leonardo Lima Carvalho;M;31;Florianopolis;SC;9;Junior de Recursos Humanos;Junior;Remoto;2021-02-26;5437.4;Ativo;;;
1354;Ana Santos Vieira;F;28;Fortaleza;CE;3;Junior de Produto;Junior;Remoto;2024-04-06;5260.15;Desligado;2024-05-25;Involuntario;Reducao de quadro
1355;Camila Vieira Lopes;F;45;Goiania;GO;10;Pleno de Financeiro;Pleno;Hibrido;2024-09-30;8739.57;Ativo;;;
1356;Matheus Andrade Andrade;M;37;Florianopolis;SC;8;Junior de Operacoes;Junior;Hibrido;2019-04-25;4603.55;Ativo;;;
1357;Priscila Soares Oliveira;F;19;Florianopolis;SC;7;Especialista de Suporte Tecnico;Especialista;Hibrido;2023-05-04;15119.13;Desligado;2024-04-02;Voluntario;Continuidade dos estudos
1358;Felipe Lopes Rocha;M;31;Goiania;GO;5;Pleno de Marketing;Pleno;Remoto;2022-08-24;8664.6;Ativo;;;
1359;Gustavo Vieira Gomes;M;31;Brasilia;DF;6;Pleno de Customer Success;Pleno;Presencial;2022-06-15;7972.96;Ativo;;;
1360;Thiago Fernandes Silva;M;42;Fortaleza;CE;1;Pleno de Engenharia de Software;Pleno;Remoto;2019-05-06;8599.46;Ativo;;;
1361;Tatiane Lopes Vieira;F;28;Goiania;GO;11;Especialista de Juridico;Especialista;Remoto;2024-04-13;17575.92;Ativo;;;
1362;Vanessa Ribeiro Gomes;F;34;Porto Alegre;RS;2;Estagiario de Dados & Analytics;Estagiario;Remoto;2021-06-17;2302.48;Ativo;;;
1363;Pedro Nascimento Barbosa;M;24;Goiania;GO;11;Pleno de Juridico;Pleno;Hibrido;2019-03-06;6669.71;Desligado;2024-03-18;Voluntario;Mudanca de carreira
1364;Ana Rocha Lopes;F;38;Brasilia;DF;9;Pleno de Recursos Humanos;Pleno;Hibrido;2018-01-02;8495.64;Ativo;;;
1365;Fernando Santos Dias;M;31;Porto Alegre;RS;6;Junior de Customer Success;Junior;Presencial;2023-08-09;3545.33;Ativo;;;
1366;Rodrigo Lopes Oliveira;M;32;Belo Horizonte;MG;10;Junior de Financeiro;Junior;Hibrido;2023-01-08;5020.09;Ativo;;;
1367;Guilherme Lima Rodrigues;M;37;Brasilia;DF;12;Junior de Administrativo;Junior;Remoto;2024-05-02;3827.1;Desligado;2024-11-21;Aposentadoria;Aposentadoria
1368;Patricia Silva Andrade;F;38;Rio de Janeiro;RJ;7;Especialista de Suporte Tecnico;Especialista;Hibrido;2020-10-08;15002.99;Ativo;;;
1369;Fernando Andrade Rodrigues;M;37;Campinas;SP;6;Pleno de Customer Success;Pleno;Hibrido;2019-01-11;7430.84;Desligado;2024-12-20;Involuntario;Reestruturacao da area
1370;Larissa Lima Nascimento;F;32;Curitiba;PR;9;Pleno de Recursos Humanos;Pleno;Presencial;2021-02-05;8951.14;Desligado;2024-03-09;Voluntario;Motivos pessoais/familiares
1371;Leonardo Santos Costa;M;29;Rio de Janeiro;RJ;4;Coordenador de Comercial;Coordenador;Hibrido;2023-11-24;12647.19;Ativo;;;
1372;Ricardo Rodrigues Lopes;M;23;Salvador;BA;8;Estagiario de Operacoes;Estagiario;Hibrido;2019-07-16;2359.27;Ativo;;;
1373;Beatriz Dias Almeida;F;37;Goiania;GO;8;Junior de Operacoes;Junior;Hibrido;2024-10-14;4208.26;Ativo;;;
1374;Bruno Vieira Andrade;M;23;Recife;PE;9;Junior de Recursos Humanos;Junior;Remoto;2019-01-21;4613.21;Desligado;2024-03-31;Aposentadoria;Aposentadoria
1375;Guilherme Souza Santos;M;34;Belo Horizonte;MG;12;Especialista de Administrativo;Especialista;Presencial;2021-07-28;15474.89;Ativo;;;
1376;Renata Lopes Gomes;F;40;Fortaleza;CE;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2020-01-01;6440.8;Ativo;;;
1377;Marcelo Dias Nascimento;M;44;Salvador;BA;5;Junior de Marketing;Junior;Hibrido;2023-09-05;3759.27;Ativo;;;
1378;Patricia Rodrigues Soares;F;33;Salvador;BA;5;Pleno de Marketing;Pleno;Hibrido;2022-12-11;7827.85;Ativo;;;
1379;Rodrigo Almeida Martins;M;28;Campinas;SP;9;Junior de Recursos Humanos;Junior;Remoto;2024-10-24;4854.08;Ativo;;;
1380;Tatiane Dias Santos;F;37;Rio de Janeiro;RJ;1;Junior de Engenharia de Software;Junior;Hibrido;2020-12-19;5230.74;Ativo;;;
1381;Vanessa Barbosa Rocha;F;36;Porto Alegre;RS;11;Estagiario de Juridico;Estagiario;Remoto;2023-04-06;2055.03;Ativo;;;
1382;Patricia Lima Souza;F;31;Porto Alegre;RS;6;Junior de Customer Success;Junior;Remoto;2021-05-01;4627.32;Ativo;;;
1383;Priscila Dias Andrade;F;33;Curitiba;PR;11;Junior de Juridico;Junior;Remoto;2018-12-27;4752.78;Ativo;;;
1384;Leonardo Costa Dias;M;35;Goiania;GO;2;Senior de Dados & Analytics;Senior;Remoto;2018-04-21;12380.65;Ativo;;;
1385;Thiago Fernandes Silva;M;30;Campinas;SP;2;Estagiario de Dados & Analytics;Estagiario;Hibrido;2024-09-03;2085.5;Ativo;;;
1386;Lucas Silva Carvalho;M;31;Rio de Janeiro;RJ;12;Junior de Administrativo;Junior;Remoto;2018-07-30;4498.99;Ativo;;;
1387;Eduardo Ribeiro Pereira;M;28;Goiania;GO;6;Junior de Customer Success;Junior;Remoto;2023-09-14;5291.77;Ativo;;;
1388;Patricia Alves Santos;F;36;Sao Paulo;SP;1;Gerente de Engenharia de Software;Gerente;Presencial;2020-09-25;22765.88;Desligado;2024-03-22;Involuntario;Reducao de quadro
1389;Pedro Barbosa Dias;M;32;Curitiba;PR;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2022-02-25;6468.2;Desligado;2024-05-07;Voluntario;Continuidade dos estudos
1390;Gabriel Oliveira Barbosa;M;29;Belo Horizonte;MG;12;Especialista de Administrativo;Especialista;Hibrido;2023-04-18;18011.35;Ativo;;;
1391;Luciana Ferreira Souza;F;35;Goiania;GO;6;Pleno de Customer Success;Pleno;Hibrido;2023-05-08;9353.4;Ativo;;;
1392;Guilherme Gomes Almeida;M;30;Campinas;SP;6;Pleno de Customer Success;Pleno;Remoto;2022-01-27;7003.23;Desligado;2024-11-25;Voluntario;Nova oportunidade de mercado
1393;Patricia Carvalho Nascimento;F;34;Campinas;SP;5;Gerente de Marketing;Gerente;Remoto;2023-04-26;23955.51;Ativo;;;
1394;Patricia Ferreira Oliveira;F;19;Porto Alegre;RS;8;Especialista de Operacoes;Especialista;Presencial;2019-10-25;16154.93;Ativo;;;
1395;Marcelo Martins Costa;M;54;Sao Paulo;SP;8;Pleno de Operacoes;Pleno;Presencial;2018-08-05;8344.3;Ativo;;;
1396;Patricia Ferreira Almeida;F;25;Rio de Janeiro;RJ;6;Pleno de Customer Success;Pleno;Hibrido;2019-07-12;8033.88;Ativo;;;
1397;Amanda Barbosa Martins;F;37;Belo Horizonte;MG;5;Pleno de Marketing;Pleno;Hibrido;2018-03-03;6846.42;Ativo;;;
1398;Camila Rodrigues Fernandes;F;31;Salvador;BA;5;Especialista de Marketing;Especialista;Hibrido;2022-04-20;14689.62;Ativo;;;
1399;Ricardo Rocha Souza;M;29;Fortaleza;CE;10;Pleno de Financeiro;Pleno;Presencial;2018-12-17;8352.84;Ativo;;;
1400;Camila Santos Oliveira;F;31;Rio de Janeiro;RJ;9;Pleno de Recursos Humanos;Pleno;Hibrido;2021-08-30;6730.12;Ativo;;;
1401;Priscila Silva Lopes;F;23;Belo Horizonte;MG;7;Junior de Suporte Tecnico;Junior;Hibrido;2021-01-01;3738.81;Ativo;;;
1402;Pedro Dias Martins;M;42;Porto Alegre;RS;10;Especialista de Financeiro;Especialista;Hibrido;2020-07-01;17112.03;Ativo;;;
1403;Thiago Martins Vieira;M;36;Sao Paulo;SP;9;Pleno de Recursos Humanos;Pleno;Hibrido;2018-06-26;8503.8;Ativo;;;
1404;Debora Carvalho Martins;F;42;Goiania;GO;1;Pleno de Engenharia de Software;Pleno;Hibrido;2019-08-09;6186.65;Ativo;;;
1405;Gustavo Pereira Silva;M;27;Salvador;BA;12;Senior de Administrativo;Senior;Hibrido;2018-10-27;11358.98;Ativo;;;
1406;Camila Vieira Fernandes;F;34;Recife;PE;1;Pleno de Engenharia de Software;Pleno;Presencial;2023-11-07;7686.62;Ativo;;;
1407;Carolina Martins Santos;F;27;Campinas;SP;6;Especialista de Customer Success;Especialista;Hibrido;2022-12-12;14997.64;Ativo;;;
1408;Diego Fernandes Costa;M;36;Rio de Janeiro;RJ;11;Pleno de Juridico;Pleno;Remoto;2019-06-01;8541.85;Desligado;2024-07-18;Involuntario;Reestruturacao da area
1409;Amanda Ferreira Fernandes;F;30;Sao Paulo;SP;1;Senior de Engenharia de Software;Senior;Remoto;2019-12-31;10450.15;Ativo;;;
1410;Amanda Gomes Nascimento;F;37;Salvador;BA;12;Junior de Administrativo;Junior;Remoto;2022-09-29;3867.9;Ativo;;;
1411;Diego Lopes Oliveira;M;25;Campinas;SP;4;Junior de Comercial;Junior;Hibrido;2024-01-24;4110.46;Ativo;;;
1412;Amanda Rodrigues Santos;F;30;Curitiba;PR;8;Senior de Operacoes;Senior;Remoto;2022-09-25;10834.34;Ativo;;;
1413;Fernando Pereira Lopes;M;35;Salvador;BA;11;Estagiario de Juridico;Estagiario;Hibrido;2022-07-10;2018.68;Ativo;;;
1414;Gustavo Rocha Gomes;M;31;Fortaleza;CE;3;Senior de Produto;Senior;Remoto;2024-05-20;10933.0;Desligado;2024-07-02;Voluntario;Continuidade dos estudos
1415;Maria Santos Costa;F;40;Sao Paulo;SP;10;Junior de Financeiro;Junior;Remoto;2019-10-07;4792.94;Ativo;;;
1416;Ana Martins Souza;F;29;Curitiba;PR;11;Pleno de Juridico;Pleno;Remoto;2022-03-22;8902.31;Ativo;;;
1417;Natalia Rodrigues Andrade;F;26;Brasilia;DF;1;Junior de Engenharia de Software;Junior;Hibrido;2019-11-11;4487.15;Ativo;;;
1418;Lucas Santos Andrade;M;19;Belo Horizonte;MG;10;Pleno de Financeiro;Pleno;Hibrido;2021-05-13;7033.08;Ativo;;;
1419;Maria Lopes Barbosa;F;27;Sao Paulo;SP;6;Pleno de Customer Success;Pleno;Hibrido;2018-05-13;9372.43;Ativo;;;
1420;Matheus Silva Ferreira;M;28;Campinas;SP;10;Especialista de Financeiro;Especialista;Hibrido;2020-07-27;14749.51;Ativo;;;
1421;Rodrigo Souza Almeida;M;33;Brasilia;DF;4;Junior de Comercial;Junior;Remoto;2024-04-04;4678.08;Ativo;;;
1422;Fernando Oliveira Souza;M;29;Rio de Janeiro;RJ;2;Senior de Dados & Analytics;Senior;Hibrido;2021-08-18;10421.42;Ativo;;;
1423;Daniela Barbosa Pereira;F;41;Rio de Janeiro;RJ;10;Pleno de Financeiro;Pleno;Remoto;2022-05-02;6866.78;Desligado;2024-08-10;Voluntario;Insatisfacao salarial
1424;Aline Andrade Dias;F;37;Salvador;BA;6;Senior de Customer Success;Senior;Hibrido;2023-07-28;14616.82;Ativo;;;
1425;Camila Dias Vieira;F;36;Florianopolis;SC;12;Senior de Administrativo;Senior;Hibrido;2021-10-05;14046.5;Ativo;;;
1426;Thiago Alves Santos;M;30;Brasilia;DF;4;Senior de Comercial;Senior;Hibrido;2022-01-27;10739.31;Ativo;;;
1427;Thiago Oliveira Souza;M;30;Porto Alegre;RS;12;Senior de Administrativo;Senior;Remoto;2023-01-27;14751.15;Ativo;;;
1428;Andre Ferreira Nascimento;M;35;Recife;PE;12;Pleno de Administrativo;Pleno;Remoto;2022-04-19;7579.77;Ativo;;;
1429;Eduardo Pereira Vieira;M;31;Sao Paulo;SP;6;Gerente de Customer Success;Gerente;Remoto;2023-11-19;25476.72;Desligado;2024-01-06;Voluntario;Insatisfacao salarial
1430;Ricardo Martins Ferreira;M;44;Sao Paulo;SP;8;Pleno de Operacoes;Pleno;Remoto;2023-07-23;6506.98;Ativo;;;
1431;Juliana Silva Silva;F;20;Belo Horizonte;MG;2;Junior de Dados & Analytics;Junior;Hibrido;2019-07-06;5184.93;Ativo;;;
1432;Fernando Gomes Carvalho;M;24;Goiania;GO;10;Pleno de Financeiro;Pleno;Hibrido;2023-09-04;9098.94;Ativo;;;
1433;Fernanda Alves Rodrigues;F;29;Campinas;SP;3;Pleno de Produto;Pleno;Remoto;2021-01-05;9423.34;Ativo;;;
1434;Tatiane Almeida Carvalho;F;27;Curitiba;PR;6;Pleno de Customer Success;Pleno;Presencial;2023-05-06;6448.09;Ativo;;;
1435;Ricardo Nascimento Santos;M;32;Brasilia;DF;8;Junior de Operacoes;Junior;Remoto;2020-03-23;4747.73;Ativo;;;
1436;Vinicius Barbosa Oliveira;M;19;Campinas;SP;11;Pleno de Juridico;Pleno;Hibrido;2023-03-29;8624.94;Ativo;;;
1437;Bruna Carvalho Silva;F;19;Florianopolis;SC;7;Estagiario de Suporte Tecnico;Estagiario;Hibrido;2019-03-11;2012.59;Ativo;;;
1438;Bruno Souza Soares;M;25;Rio de Janeiro;RJ;2;Pleno de Dados & Analytics;Pleno;Hibrido;2020-03-18;6115.02;Ativo;;;
1439;Natalia Soares Pereira;F;33;Fortaleza;CE;4;Junior de Comercial;Junior;Hibrido;2019-01-14;4498.11;Desligado;2024-08-30;Voluntario;Insatisfacao salarial
1440;Ana Alves Souza;F;35;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Hibrido;2019-12-04;7761.56;Ativo;;;
1441;Debora Ferreira Ferreira;F;32;Campinas;SP;12;Senior de Administrativo;Senior;Presencial;2023-07-22;13837.4;Ativo;;;
1442;Pedro Rocha Ribeiro;M;25;Porto Alegre;RS;6;Senior de Customer Success;Senior;Hibrido;2020-01-11;14559.42;Ativo;;;
1443;Andre Lima Costa;M;44;Brasilia;DF;1;Pleno de Engenharia de Software;Pleno;Hibrido;2022-10-25;8752.03;Ativo;;;
1444;Ana Souza Andrade;F;21;Sao Paulo;SP;9;Pleno de Recursos Humanos;Pleno;Presencial;2024-07-21;7975.29;Desligado;2024-08-12;Voluntario;Continuidade dos estudos
1445;Rafael Silva Lopes;M;26;Florianopolis;SC;7;Pleno de Suporte Tecnico;Pleno;Presencial;2023-09-24;6459.29;Ativo;;;
1446;Lucas Pereira Andrade;M;34;Fortaleza;CE;10;Pleno de Financeiro;Pleno;Hibrido;2022-10-23;6273.43;Ativo;;;
1447;Vanessa Alves Andrade;F;32;Campinas;SP;2;Senior de Dados & Analytics;Senior;Hibrido;2018-07-08;11206.82;Ativo;;;
1448;Beatriz Souza Costa;F;35;Curitiba;PR;6;Senior de Customer Success;Senior;Remoto;2024-05-24;13085.95;Ativo;;;
1449;Felipe Andrade Carvalho;M;39;Curitiba;PR;1;Pleno de Engenharia de Software;Pleno;Hibrido;2020-01-30;8147.59;Ativo;;;
1450;Beatriz Oliveira Lopes;F;31;Brasilia;DF;4;Gerente de Comercial;Gerente;Hibrido;2019-01-13;18720.27;Ativo;;;
1451;Ana Carvalho Rodrigues;F;36;Curitiba;PR;7;Estagiario de Suporte Tecnico;Estagiario;Remoto;2022-08-07;2225.7;Ativo;;;
1452;Larissa Martins Ribeiro;F;33;Belo Horizonte;MG;4;Pleno de Comercial;Pleno;Hibrido;2023-12-31;7706.31;Ativo;;;
1453;Amanda Rocha Ribeiro;F;36;Porto Alegre;RS;10;Senior de Financeiro;Senior;Remoto;2024-10-01;11916.93;Ativo;;;
1454;Thiago Rodrigues Santos;M;39;Goiania;GO;11;Senior de Juridico;Senior;Hibrido;2019-08-25;10491.06;Ativo;;;
1455;Guilherme Rodrigues Souza;M;29;Fortaleza;CE;7;Coordenador de Suporte Tecnico;Coordenador;Remoto;2019-09-05;16674.82;Ativo;;;
1456;Vanessa Ferreira Costa;F;38;Curitiba;PR;7;Junior de Suporte Tecnico;Junior;Remoto;2018-06-27;4380.27;Ativo;;;
1457;Daniela Ferreira Rocha;F;34;Brasilia;DF;4;Pleno de Comercial;Pleno;Hibrido;2020-10-18;7624.79;Ativo;;;
1458;Fernando Fernandes Pereira;M;51;Rio de Janeiro;RJ;11;Especialista de Juridico;Especialista;Hibrido;2019-07-08;16839.38;Ativo;;;
1459;Tatiane Lopes Alves;F;29;Brasilia;DF;6;Junior de Customer Success;Junior;Remoto;2023-11-28;4917.46;Desligado;2024-11-03;Voluntario;Motivos pessoais/familiares
1460;Patricia Silva Andrade;F;35;Salvador;BA;10;Senior de Financeiro;Senior;Remoto;2020-08-28;11320.38;Ativo;;;
1461;Felipe Costa Carvalho;M;37;Brasilia;DF;9;Junior de Recursos Humanos;Junior;Remoto;2022-02-12;3744.82;Ativo;;;
1462;Fernando Rodrigues Vieira;M;29;Sao Paulo;SP;6;Estagiario de Customer Success;Estagiario;Presencial;2024-10-13;2185.82;Ativo;;;
1463;Ana Santos Lopes;F;27;Goiania;GO;12;Junior de Administrativo;Junior;Hibrido;2022-02-28;4200.43;Ativo;;;
1464;Andre Soares Martins;M;31;Fortaleza;CE;1;Junior de Engenharia de Software;Junior;Presencial;2018-12-05;4147.45;Ativo;;;
1465;Eduardo Lopes Pereira;M;32;Rio de Janeiro;RJ;9;Junior de Recursos Humanos;Junior;Remoto;2022-09-23;4406.35;Desligado;2024-06-20;Voluntario;Continuidade dos estudos
1466;Andre Alves Rodrigues;M;37;Recife;PE;6;Estagiario de Customer Success;Estagiario;Hibrido;2019-11-19;2039.83;Ativo;;;
1467;Beatriz Rocha Oliveira;F;31;Sao Paulo;SP;8;Senior de Operacoes;Senior;Hibrido;2024-05-08;11819.89;Ativo;;;
1468;Carolina Ferreira Nascimento;F;28;Fortaleza;CE;8;Senior de Operacoes;Senior;Hibrido;2021-03-17;10251.79;Ativo;;;
1469;Eduardo Almeida Rodrigues;M;20;Goiania;GO;9;Especialista de Recursos Humanos;Especialista;Remoto;2020-04-21;13562.79;Ativo;;;
1470;Larissa Ribeiro Rocha;F;19;Fortaleza;CE;6;Junior de Customer Success;Junior;Remoto;2023-07-13;3909.92;Desligado;2024-04-05;Voluntario;Nova oportunidade de mercado
1471;Marcelo Nascimento Costa;M;33;Florianopolis;SC;9;Senior de Recursos Humanos;Senior;Hibrido;2024-02-04;12016.51;Ativo;;;
1472;Rodrigo Carvalho Lima;M;34;Goiania;GO;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2023-11-01;8411.47;Ativo;;;
1473;Lucas Barbosa Costa;M;36;Goiania;GO;12;Especialista de Administrativo;Especialista;Remoto;2020-03-13;15902.14;Ativo;;;
